name,symbol,website,github,careers
Garlicoin,GRLC,https://garlicoin.io/,https://github.com/GarlicoinOrg/Garlicoin,
OP Coin,OPC,http://opcoin.info/,https://github.com/rfo92/OPCoin,
Motocoin,MOTO,http://motocoin.org/,,
GlobalBoost-Y,BSTY,http://globalboost-y.com/,https://github.com/GlobalBoost/GlobalBoost-Y,
Kubera Coin,KBR,https://kuberacoin.com/,,
Manna,MANNA,https://www.mannabase.com/,,
ReeCoin,REE,https://reecoin.tech/,https://github.com/ReeCoin2/Ree,
Tokugawa,TOK,http://www.tokugawacoin.com/,https://github.com/tokugawacoin/tokugawa,
PostCoin,POST,https://postcoin.top/,https://github.com/PostCoinDevelopers/PostCoin/,
Zlancer,ZCG,http://zlancer.net/,,
C-Bit,XCT,http://c-bit.me/,https://github.com/Infernoman/C-Bit,
Cryptojacks,CJ,http://cryptojacks.com/,https://github.com/cryptojacks/CryptoJacks,
Ethereum Gold,ETG,https://www.ethereumgold.info/,https://github.com/,
Bitcoin Fast,BCF,http://bitcoinfast.co/,https://github.com/Crypto-Currency/bitcoinfast,
PlusCoin,PLC,https://pluscoin.io/,https://github.com/dsplus/PlusCoin,
Steneum Coin,STN,http://www.steneum.com/,https://github.com/dhabitafx/steneum,
WhaleCoin,WHL,https://whalecoin.org/,https://github.com/WhaleCoinOrg/DesktopWallet/releases,
Scorecoin,SCORE,http://scorecoin.net/,https://github.com/marksteven2017/Scorecoin/,
ERC20,ERC20,http://belance.io/,https://github.com/Belance,
300 Token,300,http://300tokensparta.com/,,
LeaCoin,LEA,,https://github.com/leacoin/LeaCoin,
RedCoin,RED,http://redcoin.pw/,https://github.com/redcoinproject/redcoin,
Jin Coin,JIN,https://www.jin-coin.com,https://github.com/JinCoin/,
DigitalDevelo...,DDF,https://www.digitaldevelopersfund.com/,,
BumbaCoin,BUMBA,http://bumbacoin.com/,https://github.com/bumbacoin/bumbacoin2-source,
Octanox,OTX,https://octanox.org/,,
Coin2.1,C2,http://www.coin2.us,,
bitEUR,BITEUR,http://bit.ly/BitShares_EURO,,
Abjcoin,ABJ,https://www.abjcoin.org/,http://github.com/abjcoinblockchain/abjcoin,
Peerguess,GUESS,https://peerguess.com/,https://forkdelta.github.io/#!/trade/GUESS-ETH,
EagleCoin,EAGLE,https://eaglepay.io/,https://github.com/elangindonesia/EagleCoin,
Desire,DSR,http://www.desire-crypto.com/,https://github.com/lazyboozer/Desire_files/blob/master/Desire%20WhitePaper.pdf,
Ethereum Dark,ETHD,https://www.ethereumdark.net/,,
Allion,ALL,http://www.trollpay.com/,https://github.com/EpyxZ/Allion,
Catcoin,CAT,http://www.catcoins.org/,https://github.com/CatcoinOfficial/CatcoinRelease,
Theresa May Coin,MAY,http://www.theresamaycoin.com/,https://github.com/ZuluFourM1ke/TheresaMayCoin-v1.0.1.0,
Beatcoin,XBTS,http://beatcoin.info/,https://github.com/beatscoindev/BeatsCoinV2,
VapersCoin,VPRC,http://www.vaperscoin.org/,https://github.com/vaperscoin/vaperscoin,
HomeBlockCoin,HBC,https://www.homeblockcoin.com/,https://github.com/HomeBlockCoin/HBC,
BitAsean,BAS,https://www.bitasean.org/,https://github.com/ByteCodeTeam/,
BitCoal,COAL,https://bitcoal.io/,https://github.com/bitcoal/bitcoal,
Comet,CMT,https://cometcoin.com/,,
Flaxscript,FLAX,http://flaxscript.org,https://github.com/thegreatoldone/flaxscript,
AllSafe,ASAFE2,https://allsafetoken.pw/,https://github.com/Securitybank/Allsafe2,
LiteBitcoin,LBTC,http://www.lbtc.info/,https://github.com/litebitcoins/litebitcoin,
Madcoin,MDC,https://madcoin.life/,https://github.com/madcoin-project/madcoin,
