name,symbol,website,github,careers,circulating_supply,ID,last_updated,max_supply,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,price,volume_24h,rank,total_supply,website_slug
Trollcoin,TROLL,http://trollcoin.com,https://github.com/TrollCoin2/,,574377851,638,1527573546,,521257,-0.27,10.74,-8.5,0.000907516,70.0682,1085,574377851,trollcoin
onG.social,ONG,https://onename.social/,https://github.com/onGsocial/,,26838529,2240,1527573569,,1110286,-1.74,3.52,-8.75,0.0413691,5657,841,150000000,ongsocial
iBank,IBANK,,https://github.com/ibankgroup/Ibank,,4526324,1515,1527514449,,8572,,0.14,-8.83,0.00189383,,1330,4526324,ibank
Fujinto,NTO,https://fujinto.io/,https://github.com/fujinto/fujinto-smart-contract,,65802448,1938,1527573563,,181619,-0.3,7.65,-8.88,0.00276006,40.9096,1171,400000000,fujinto
Smartlands,SLT,https://smartlands.io/,https://github.com/Smartlands-Platform/SLT,,5100896,2471,1527573574,,11084399,-0.61,0.12,-8.91,2.17303,201123,453,7186785,smartlands
PLNcoin,PLNC,http://www.plncoin.org/,https://github.com/plncoin/PLNcoin_Core,,17089600,263,1527573544,38540000,20682,-0.18,3.98,-8.97,0.00121021,6.40565,1313,19089600,plncoin
Paragon,PRG,https://paragoncoin.com/,https://github.com/paragon-coin/token,,65936602,2094,1527573567,,9997505,-0.74,-6.91,-9.12,0.151623,43108.4,477,164936592,paragon
DAPPSTER,DLISK,https://dlisk.com/,https://github.com/DLiskProject/dlisk,,100000000,1310,1527329348,,37722,,,-9.2,0.000377222,,1277,100000000,dappster
iExec RLC,RLC,http://iex.ec/,https://github.com/iExecBlockchainComputing,,80070793,1637,1527573557,,142220942,-1.93,-12.62,-9.29,1.77619,4874250,90,86999785,rlc
BlitzPredict,XBP,https://www.blitzpredict.io/,https://github.com/blitzpredict/,,331694045,2614,1527573579,,1972143,-1.66,-1.19,-9.3,0.00594567,13445.8,774,950873123,blitzpredict
InsurChain,INSUR,http://www.insurchain.org/,https://github.com/insurchain,,,2736,1527573580,,,3.19,6.76,-9.37,0.00165678,857939,1389,20000000000,insurchain
ODEM,ODE,https://odem.io/,https://github.com/odemio/ico,,177482511,2631,1527573278,,26372836,2.04,-2.38,-9.45,0.148594,9108.43,287,268946131,odem
Golos,GOLOS,https://golos.io/,https://github.com/GolosChain,,124518891,1480,1527573553,,7508340,-0.39,2.9,-9.45,0.0602988,213144,527,124518891,golos
ARbit,ARB,,https://github.com/ARbitcoin/ARbit,,8203320,938,1527573548,,33287,-0.16,1.43,-9.51,0.00405777,18.1829,1284,8203320,arbit
Sprouts,SPRTS,https://www.sprouts-coin.org/en/,https://github.com/SproutsCommunityRep/sprouts,,9.78037E+12,1002,1527573548,,8258058,1.17,1.34,-9.52,8.44E-07,24607.8,510,9.78037E+12,sprouts
Bankex,BKX,https://bankex.com/en/,https://github.com/BankEx,,70682309,2390,1527573572,,18994598,-0.94,-2.76,-10.13,0.268732,756277,340,400000000,bankex
Fazzcoin,FAZZ,http://fazzcoin.org/,https://github.com/fazzcoin/fazzcoin,,,1635,1527573558,,,-0.16,-2.13,-10.34,0.0032035,19.6831,1579,1052496944,fazzcoin
Mao Zedong,MAO,,https://github.com/mao-zedongx/mao-zedong/,,6263044,1869,1527573560,,402165,-0.18,6.91,-10.41,0.0642124,523.603,929,6263044,mao-zedong
BioCoin,BIO,https://biocoin.bio/,https://github.com/Blackithart/biocoin,,623414851,2521,1527573575,,4781779,-0.8,0.26,-10.64,0.0076703,15757.6,636,823550622,biocoin
Novacoin,NVC,http://novacoin.org,https://github.com/novacoin-project/novacoin,,2083674,6,1527573541,,7099473,-0.26,3.43,-10.66,3.40719,21029.7,542,2083674,novacoin
Sterlingcoin,SLG,http://sterlingcoin.org/,https://github.com/Sterlingcoin/,,4241006,627,1527573547,,257833,-0.16,-4.14,-10.69,0.0607953,13.1164,1134,4241006,sterlingcoin
SnipCoin,SNIP,https://snip.today,https://github.com/sniptoday,,,2647,1527573580,,,-0.81,-3.04,-10.88,0.000544325,31733.5,1457,10000000000,snipcoin
Eurocoin,EUC,http://eurocoin-euc.com/,https://github.com/scriptexpert/Eurocoin,,12416554,1038,1527573548,,80103,-0.18,0.78,-10.9,0.0064513,82.714,1235,12416554,eurocoin
Capricoin,CPC,http://capricoin.org/,https://github.com/Capricoinofficial/Capricoin/,,1990045,1008,1527573548,205000000,1395977,-0.84,-3.99,-11,0.70148,46320.6,812,200995023,capricoin
FORCE,FOR,https://www.forcenetwork.io/,https://github.com/forceunited/,,123192742,2142,1527573567,200000000,2376659,-0.16,2.16,-11.05,0.0192922,1503.72,746,126794083,force
BitcoinX,BCX,https://bcx.org/,https://github.com/bitcoinx-project/bitcoinx/releases,,,2281,1527573570,2.1E+11,,2.03,-5.95,-11.06,0.0172894,687445,1394,1.67362E+11,bitcoinx
Bibox Token,BIX,https://www.bibox.com/,https://github.com/bibox365/bixtoken,,104342466,2307,1527573572,,103120929,0.13,-3.75,-11.14,0.988293,20076500,116,269944749,bibox-token
ProCurrency,PROC,https://www.procommerce.io/,https://github.com/procommerce-io,,98290611,1650,1527573557,,756119,1.71,0.56,-11.18,0.00769269,3088.2,879,15005475406,procurrency
SecureCoin,SRC,https://securechain.info/,https://github.com/securecoin/Securecoin,,8620666,57,1527573542,,209270,-0.16,-0.59,-11.2,0.0242754,12.7617,1155,8620666,securecoin
Ulatech,ULA,https://ulatech.com/,https://github.com/UlaTechGroup/UlatechGroup,,213187,1927,1527573563,90000000,3870,-0.16,8.72,-11.28,0.0181532,4032.54,1014,54213187,ulatech
NAGA,NGC,https://www.thenagacoin.com/,https://nagadevelopment.github.io/contracts/,,57672338,2305,1527573271,,30065282,-0.51,-10.46,-11.35,0.521312,1909310,260,77910266,naga
LiteDoge,LDOGE,http://www.ldoge.tech/,https://bitbucket.org/ctgiant/litedoge/src/,,15011587046,853,1527573547,,1561745,-1.15,3.1,-11.45,0.000104036,2064.19,803,15011587046,litedoge
WaykiChain,WICC,http://waykichain.com/,https://github.com/WaykiChain/WaykiChain,,175400000,2346,1527573271,,325359984,-2.01,0.14,-11.5,1.85496,15745000,49,210000000,waykichain
ECC,ECC,https://ecc.network/,https://github.com/project-ecc/,,25000000000,212,1527573543,25000000000,24905975,6.31,3.2,-11.62,0.000996239,23920.3,293,25000000000,eccoin
Zetacoin,ZET,http://www.zetac.org/,https://github.com/zetacoin/zetacoin,,168098653,56,1527573543,,795248,4.01,-2.5,-11.65,0.00473084,1148.81,874,168098653,zetacoin
Bitgem,BTG,http://www.bitgem.pw/,https://github.com/bitgem/bitgem,,60924,34,1527573541,,423303,-0.16,-7.28,-11.69,6.94811,403.015,1100,60924,bitgem
Spectiv,SIG,https://www.spectivvr.com/,https://github.com/SpectivOfficial,,277961033,2611,1527573578,,5404786,-3.61,4.81,-11.74,0.0194444,17158.1,606,378851756,signal-token
Ignition,IC,https://www.ignitioncoin.org/,https://github.com/ignitioncoin/,,608947,2395,1527573573,5000000,2203826,-0.41,-2.65,-11.78,3.61908,9504.99,754,664271,ignition
BitTokens,BXT,http://www.bittoken.pw/,https://github.com/BitTokens/BitToken,,589683,1359,1527573552,,395320,-0.16,-4.46,-11.78,0.670394,300.072,1105,589683,bittokens
Bismuth,BIS,http://bismuth.cz/,https://github.com/hclivess/Bismuth,,10204127,2009,1527573564,109999978,13361896,1.49,-1.08,-11.85,1.30946,34782,414,10725443,bismuth
Pascal Lite,PASL,https://pascallite.com/,https://github.com/PascalLite/,,5022100,1575,1527573556,,151230,-0.16,-4.39,-11.85,0.0301129,74.5938,1189,5022100,pascal-lite
Nexo,NEXO,http://nexo.io,https://github.com/nexofinance/NEXO-Token/,,560000010,2694,1527573280,,99350162,-1.14,-4.97,-11.93,0.177411,7213430,118,1000000000,nexo
Primulon,PRIMU,https://www.primulon.com/,https://github.com/primulondev2/primu2/,,,1827,1527573561,750000000,,-0.16,7.98,-12.07,0.000213567,3.01556,1595,,primulon
LiteBar,LTB,http://litebar.co/,https://github.com/Crypto-Currency/litebar,,928044,174,1527573543,,181022,-0.16,-15.41,-12.23,0.195058,286.817,1172,928044,litebar
MktCoin,MLM,http://mktcoin.org/,https://github.com/Mktcoin-official/Mktcoin,,1127512813,2516,1527573575,,5416132,1.94,-18.72,-12.24,0.00480361,75015,604,2178743764,mktcoin
Bytom,BTM,http://bytom.io/,https://github.com/Bytom/bytom,,987000000,1866,1527573261,,604225608,-0.43,-1.83,-12.26,0.612184,73207100,30,1407000000,bytom
PosEx,PEX,,https://github.com/PosEx/Posex,,2453240,1209,1527532750,,17953,,-0.39,-12.28,0.00731806,,1319,2453240,posex
Yocoin,YOC,http://www.yocoin.org/,https://github.com/yocoin15,,112194700,1156,1527573550,336000000,1462626,-0.96,1.11,-12.3,0.0130365,5663.45,807,171704700,yocoin
BROTHER,BRAT,http://bro-consortium.io/,https://browallet.github.io/,,160000000,1926,1527573564,,90770,-0.16,0.19,-12.37,0.000567315,92.3078,1227,1000000000,brat
All Sports,SOC,https://www.allsportschain.com/,https://github.com/allsportscoin,,812289956,2473,1527573274,,127429611,-5.94,-7.55,-12.45,0.156877,48018500,98,1500000000,all-sports
OX Fina,OX,http://oxfina.com,https://github.com/oxfina,,,1914,1527557662,501237838,,,-2.26,-12.53,0.000497696,,1622,501237839,ox-fina
BitWhite,BTW,https://bitwhite.org/,https://github.com/BTWhite/BTWChain,,36325371,2489,1527573574,,1023667,-2.56,-6.07,-12.71,0.0281805,61436.9,855,60342895,bitwhite
Atmos,ATMOS,https://novusphere.io/,https://github.com/asphyxiating/atmostemp/tree/master/atmos-master,,100537949,1624,1527573557,,4795318,-0.16,-0.65,-12.81,0.0476966,775.951,635,110537949,atmos
ALQO,ALQO,https://alqo.org/,https://github.com/alqocrypto/alqo,,43708258,2199,1527573569,57879300,14584834,-0.97,-3.38,-12.89,0.333686,73768.9,388,43808259,alqo
BridgeCoin,BCO,https://www.crypto-bridge.org/,https://github.com/CryptoBridge/cryptobridge-ui/releases/download/v0.12.6/CryptoBridge.Setup.0.12.6.exe,,27000000,2033,1527573565,27000000,55105650,2.46,-2.54,-13,2.04095,16237.7,185,27000000,bridgecoin
GXChain,GXS,https://gxs.gxb.io/,https://github.com/gxchain,,60000000,1750,1527573558,100000000,179757000,-0.16,11.1,-13.14,2.99595,19936900,73,100000000,gxchain
Deutsche eMark,DEM,http://deutsche-emark.de/,https://github.com/emarkproject/eMark,,38409379,72,1527573580,,1175988,-0.17,-5.86,-13.16,0.0306172,3035.66,835,45391355,deutsche-emark
SelfSell,SSC,https://www.selfsell.com/,https://github.com/SelfSellTeam,,390000000,2439,1527573274,,28198443,-0.8,-2.17,-13.22,0.0723037,522394,274,1000000000,selfsell
SaluS,SLS,http://saluscoin.info/,https://github.com/saluscoin/SaluS,,1010531,1159,1527573550,,39734394,-3.71,3.94,-13.3,39.3203,1040650,221,1010531,salus
ATLANT,ATL,https://atlant.io/,https://github.com/AtlantPlatform,,37551901,2136,1527573567,54175041,4241750,1.41,0.91,-13.3,0.112957,5970.89,657,54175041,atlant
Lykke,LKK,https://lykke.com,https://github.com/LykkeCity/,,314248574,1454,1527573553,,17088932,-2.03,-7.53,-13.51,0.0543803,16592.8,360,1285690000,lykke
Dascoin,DASC,https://dascoin.com/,https://github.com/techsolutions-ltd/dascoin-blockchain,,,2746,1527573581,,,0.33,-0.04,-13.51,0.151767,78800.4,1440,889868500,dascoin
Halcyon,HAL,http://halcyon.top/,https://github.com/ghostlander/Halcyon,,5909904,545,1527573545,,368130,-3.59,-0.37,-13.63,0.0622903,2491.65,934,5909904,halcyon
Burst,BURST,https://www.burst-coin.org,https://github.com/PoC-Consortium,,1943109119,573,1527573547,2158812800,42212491,0.56,-5.48,-13.7,0.0217242,351183,213,1943109119,burst
LetItRide,LIR,http://www.letitri.de/,https://github.com/shogdite/letitride,,37281539,1309,1527573551,,29194,-0.18,,-13.8,0.000783078,0.95806,1296,37281539,letitride
MAZA,MZC,http://www.mazacoin.org/,https://github.com/mazacoin,,1055345280,164,1527573543,,826418,-0.16,-10.29,-13.89,0.000783078,497.987,1063,1371778720,mazacoin
StrongHands,SHND,https://www.stronghands.info/,https://github.com/stronghands/stronghands,,5.37506E+11,1106,1527573549,,395331,-0.25,0.96,-13.91,7.36E-07,109670,931,1.89842E+13,stronghands
C-Bit,XCT,http://c-bit.me/,https://github.com/Infernoman/C-Bit,,157625875,1193,1527573550,,202986,2.85,-0.58,-13.91,0.00128777,594.102,967,157625875,c-bit
Honey,HONEY,http://honeycoin.info,https://github.com/cryptofun/honey/,,455955,1581,1527573556,,76149,-0.39,-12.32,-13.93,0.16701,324.929,1240,455955,honey
Cryptonex,CNX,https://cryptonex.org/,https://github.com/Cryptonex,,45293973,2027,1527573265,210000000,189050250,-1.37,-1.76,-13.95,4.17385,1367890,70,106731599,cryptonex
Rimbit,RBT,http://www.rimbit.com,https://github.com/Rimbit-Project/,,197581050,703,1527573546,,194369,0.03,-3.62,-14.06,0.000983744,68.731,1165,401578118,rimbit
AWARE,AWR,http://www.aware.bi/,https://github.com/AwareFoundation,,,2393,1527573573,,,-0.71,3.22,-14.06,0.028619,1865170,1366,1000000000,aware
Shift,SHIFT,http://www.shiftnrg.org,https://github.com/ShiftNrg,,12081208,1050,1527573548,,22525895,0.49,-7.02,-14.11,1.86454,152281,310,12081208,shift
UNCoin,UNC,http://uncoin.org/,https://github.com/belledejour/uncoin-source-code,,,855,1527549847,,,,-1.92,-14.13,7.13E-05,,1633,,uncoin
Shekel,JEW,https://shekel.io/,https://github.com/shekeltechnologies,,103072543,2514,1527573575,,933231,-0.44,-6.45,-14.14,0.00905412,1319.62,861,103072543,shekel
Karma,KRM,https://karma.red/,https://github.com/Karma-blockchain,,1782809241,2378,1527573572,,16451211,-1.77,-1.6,-14.17,0.00922769,6099.42,365,3000000000,karma
SISA,SISA,https://sisa.fund/,https://github.com/SISAteam/SISA-Token,,,2189,1527570568,,,0,-1.96,-14.17,0.00713162,,1623,50000000,sisa
MediShares,MDS,http://www.medishares.org/,https://github.com/MediShares,,736749987,2274,1527573570,,59594380,-1.17,-2.09,-14.18,0.0808882,3858930,175,2000000000,medishares
Karmacoin,KARMA,http://www.givekarma.net/,https://github.com/karmateam/karma,,,116,1527573542,92000000000,,-0.16,,-14.21,7.12E-05,34.5094,1566,80854819065,karmacoin
Dalecoin,DALC,http://dalecoin.org/,https://etherdelta.github.io/#DALC-ETH,,467867,1912,1527573561,1000000,93114,-0.18,-6.27,-14.23,0.199018,121.662,1224,1000000,dalecoin
Gapcoin,GAP,http://gapcoin.org,https://github.com/gapcoin,,13181865,708,1527573546,,208325,-0.61,-4.75,-14.24,0.0158039,73.9844,1157,13181865,gapcoin
Marscoin,MARS,http://marscoin.org/,https://github.com/marscoin,,28279074,154,1527573543,,243592,4.14,0,-14.27,0.00861386,206.22,1139,28279074,marscoin
Electra,ECA,https://electraproject.org/,https://github.com/Electra-project,,25253573483,1711,1527573558,30000000000,40401930,-1.37,0.15,-14.31,0.00159985,355387,219,26120730036,electra
TittieCoin,TTC,http://tittiecoin.com,https://github.com/tittiecoin/tittiecoin,,1259816434,719,1527573546,,448425,3.23,18.77,-14.32,0.000355945,955.278,921,1259816434,tittiecoin
AgrolifeCoin,AGLC,https://www.agrolifecoin.org/,https://github.com/traiborg/Agrolifecoin,,209524269,1366,1527573552,,59663,-0.16,-2.13,-14.32,0.000284756,0.370182,1254,209524269,agrolifecoin
VectorAI,VEC2,http://vector-blockchain.com/,https://github.com/vectorcoindev/Vector,,17325452,1052,1527573548,,22201,-0.16,,-14.32,0.0012814,15.9972,1309,17325452,vector
GrandCoin,GDC,http://grandcoin.info,https://github.com/GrandcoinGDC/Grandcoin,,,71,1527573542,1420609614,,-0.16,,-14.32,0.000142378,154.911,1545,,grandcoin
NumusCash,NUMUS,,https://github.com/Numuscash/Numus,,,2347,1527573571,,,-0.18,-2.13,-14.32,0.000142378,100.678,1549,,numuscash
Antimatter,ANTX,,https://github.com/antimattercoin/Antimatter,,,1753,1527573559,,,-0.16,,-14.32,0.000142378,61.9459,1557,,antimatter
Cyder,CYDER,http://cydercoin.com/,https://github.com/cyderenergy/cyder,,,1945,1527573561,,,-0.18,-14.37,-14.32,0.00149497,49.0358,1558,80000000,cyder
TodayCoin,TODAY,,https://github.com/todayimage/todayimage-source,,,1356,1527573552,,,-0.18,-2.17,-14.32,0.000498322,38.4287,1564,,todaycoin
LockTrip,LOC,https://locktrip.com/,https://github.com/LockTrip,,9292966,2287,1527573571,,9173821,-0.86,-0.81,-14.37,0.987179,202539,497,18585933,lockchain
Birds,BIRDS,https://www.birdscoin.com/,https://github.com/Birdsdev/Birds,,,1849,1527573561,,,-0.18,-26.6,-14.43,0.000213567,4.91204,1589,,birds
Dropil,DROP,https://dropil.com,https://github.com/Dropil,,19164484989,2591,1527573277,,108761519,0.33,-0.37,-14.45,0.00567516,55064.4,111,30000000000,dropil
Devery,EVE,https://devery.io/,https://github.com/devery,,62918410,2464,1527573576,,7408769,18.9,-0.33,-14.49,0.117752,199078,532,100000000,devery
iQuant,IQT,http://www.5iquant.org/,https://github.com/IquantChain/,,,1971,1527573563,,,-0.16,-0.95,-14.55,0.0590869,1063100,1380,100000000,iquant
LePen,LEPEN,,https://github.com/LePenCoin/LePenCoin,,,1530,1527561255,,,,-2.43,-14.59,7.10E-05,,1616,,lepen
Bitcoin,BTC,https://bitcoin.org/,https://github.com/bitcoin/,,17061462,1,1527573270,21000000,1.21336E+11,-0.56,-2.35,-14.62,7111.7,4769450000,1,17061462,bitcoin
Pioneer Coin,PCOIN,https://pioneercoin.com/,https://github.com/PCOIN,,2848059,2265,1527573569,23000000,39536,-0.16,2.97,-14.68,0.0138818,1414.15,1005,3743492,pioneer-coin
Polis,POLIS,https://polispay.org/,https://github.com/polispay/polis,,2263058,2359,1527573572,25000000,10489953,-0.22,-1.67,-14.73,4.6353,71807.2,466,2263058,polis
Sharder,SS,https://sharder.org/,https://github.com/Sharders,,283282765,2699,1527573579,500000000,12437615,-1.16,-4.05,-14.77,0.0439053,1184120,431,350000000,sharder
Cappasity,CAPP,https://artoken.io/,https://github.com/CappasityTech,,437616887,2248,1527573569,,13602533,-0.03,-9.6,-14.78,0.0310832,754033,410,543186326,cappasity
Swarm City,SWT,http://swarm.city/,https://github.com/swarmcity,,8272111,1562,1527573556,,9297770,5.88,7.42,-14.82,1.12399,364750,496,8272111,swarm-city
HoboNickels,HBN,http://hobonickels.info/,https://github.com/Crypto-Expert/HoboNickels,,64151405,78,1527573542,120000000,511489,-0.18,-1.67,-14.92,0.00797316,20.7391,1088,64151405,hobonickels
Neuro,NRO,http://neurocoin.org/,https://github.com/neurocoin/neurocoin,,53239566,1717,1527573560,,113702,-0.16,22.33,-14.94,0.00213567,94.3689,1212,55239566,neuro
Axiom,AXIOM,http://axiomcrypto.org/,https://github.com/axiomcryptocurrency/axiom,,,1020,1527573548,,,-0.16,-2.47,-14.94,0.00975288,28.497,1569,,axiom
Impact,IMX,https://www.impact-coin.org/,https://github.com/Impactcoin/IMX/,,109947849,1607,1527517450,,256373,,0.18,-14.96,0.00233177,,1135,109947849,impact
Emerald Crypto,EMD,http://www.emeraldcrypto.de/,https://github.com/crypto-currency/Emerald,,19117129,50,1527573541,,185086,-0.18,10.7,-15.01,0.00968169,43.7882,1168,19117129,emerald
Version,V,http://version2.org/,https://github.com/noise23/version,,499870651,1702,1527573558,,782877,-0.16,-6.39,-15.12,0.00156616,131.706,1066,499870651,version
Dynamic,DYN,https://duality.solutions/,https://github.com/duality-solutions/,,4948989,1587,1527573557,,7029000,-0.59,-1.92,-15.14,1.42029,60499.4,543,14037310,dynamic
EOS,EOS,https://eos.io/,https://github.com/eosio,,887496637,1765,1527573259,1000000000,9859821388,-5.01,-9.67,-15.15,11.1097,1449420000,5,900000000,eos
Gambit,GAM,http://www.gambitcrypto.com,https://github.com/collincrypto/gambitcrypto,,1200279,939,1527573547,,7476660,-0.16,-2.28,-15.16,6.2291,2411.29,528,1200279,gambit
Granite,GRN,http://www.granitecoin.com/,https://github.com/chrysophylax69/granite,,38796300,382,1527573547,65000000,262377,-0.16,-3.42,-15.26,0.00676295,496.801,1133,39446300,granitecoin
Bitcore,BTX,http://bitcore.cc/,https://github.com/LIMXTEC/BitCore,,15533001,1654,1527573558,21000000,53809111,-0.3,-5.92,-15.33,3.46418,351722,189,16987228,bitcore
ClubCoin,CLUB,http://clubcoin.co/,https://github.com/BitClubDev/ClubCoin,,,1135,1527573550,160000000,,-0.16,-6.11,-15.33,0.350819,2358.08,1500,99607352,clubcoin
TeslaCoin,TES,http://tesla-coin.com/,https://github.com/TeslacoinFoundation/Teslacoin-v.3.3,,75409192,114,1527573542,,1970163,2.24,1.87,-15.48,0.0261263,3334.72,775,75409192,teslacoin
MOAC,MOAC,http://moac.io/,https://github.com/MOACChain/moac-core,,,2403,1527375562,,,,,-15.48,6.98589,,1629,56483386,moac
RChain,RHOC,https://www.rchain.coop/,https://github.com/rchain/,,360196091,2021,1527573265,1000000000,443437407,-0.4,2.04,-15.59,1.2311,714788,37,870663574,rchain
SongCoin,SONG,http://www.songcoin.org,https://github.com/Songcoin/Songcoin,,32565300,857,1527573547,,56958,-0.12,-0.39,-15.67,0.00174905,119.678,1258,32565300,songcoin
Curecoin,CURE,https://curecoin.net/,https://github.com/cygnusxi/CurecoinSource,,23873267,333,1527573555,,5960319,-0.14,-2.93,-15.72,0.249665,9485.12,574,23873267,curecoin
Ethorse,HORSE,https://ethorse.com/,https://github.com/ethorse,,100565600,2413,1527573573,,2050432,-1,-1.32,-15.77,0.020389,8797.17,769,125000000,ethorse
Halloween Coin,HALLO,,https://github.com/hesdeadjim/HalloweenCoinFinal,,,1679,1527573557,1500000000,,-0.18,-2.53,-15.81,0.000213567,5.69433,1587,264678458,halloween-coin
SegWit2x,B2X,http://b2x-segwit.io/,https://github.com/SegwitB2X/,,,2072,1527573565,21000000,,3.56,-1.7,-15.84,0.640811,37387.9,1455,16879800,segwit2x
NodeCoin,NODC,,https://github.com/nodecoins/sources,,1678439,1479,1527557053,,6336,,-2.09,-15.87,0.00377466,,1332,5878439,nodecoin
42-coin,42,http://42-coin.org/,https://github.com/42-coin/42,,42,93,1527573542,,1048223,-0.1,-8.36,-15.91,24957.7,772.143,850,42,42-coin
LinkEye,LET,http://www.linkeye.com/,https://github.com/LinkEyeOfficial,,600000000,2468,1527573274,,28659180,-1.6,-0.63,-15.99,0.0477653,6226730,268,1000000000,linkeye
Syndicate,SYNX,http://www.synx.online/,https://github.com/SyndicateLtd,,19531650,1304,1527573552,,5750626,0.79,-0.01,-15.99,0.294426,572535,587,19531650,syndicate
Joulecoin,XJO,http://www.jouleco.in/,https://github.com/joulecoin/joulecoin,,35882239,68,1527573542,,306104,-0.16,-4.71,-16.01,0.0085308,393.572,1125,35882239,joulecoin
Innova,INN,http://innovacoin.info/,https://github.com/innovacoin/innova,,3313277,2160,1527573567,42000000,1099147,-0.16,-3.28,-16.1,0.33174,9394.8,842,4063277,innova
SmileyCoin,SMLY,http://tutor-web.info,https://github.com/tutor-web/,,25960250000,799,1527573546,,835640,-30.44,-15.99,-16.15,3.22E-05,816.146,870,25960250000,smileycoin
Litecoin,LTC,https://litecoin.com,https://github.com/litecoin-project/litecoin,,56741723,2,1527573541,84000000,6359669066,-0.8,-3.16,-16.18,112.081,297629000,6,56741723,litecoin
NetCoin,NET,http://netcoin.io,https://github.com/netcoinfoundation/netcoin/releases,,787126712,75,1527573542,,616382,-0.16,-10.33,-16.18,0.000783078,118.272,1077,787126712,netcoin
StockChain,SCC,http://stockchain.co/,https://github.com/StockChainScc,,,2618,1527573579,,,0.71,-9.77,-16.29,0.0042571,204377,1421,10000000000,stockchain
HyperStake,HYP,http://hyperstake.io/,https://github.com/hyperstake/HyperStake,,1235061537,525,1527573547,,4195813,-0.31,1.36,-16.34,0.00339725,255.67,1026,1235061537,hyperstake
bitJob,STU,https://bitjob.io/,https://github.com/bitjobteam,,48043991,2180,1527573568,,843302,-0.38,-0.01,-16.35,0.0175527,57871.5,868,200000000,student-coin
Mineum,MNM,https://mineum.org/,https://github.com/antho281/MINEUM,,9436367,1283,1527572651,,209083,-0.41,-5,-16.4,0.0221572,,1156,9586367,mineum
Orbitcoin,ORB,http://orbitcoin.org/,https://github.com/Orbitcoin,,3218292,80,1527573542,,1040374,-0.16,-4.61,-16.41,0.323269,134.712,1050,3218292,orbitcoin
MindCoin,MND,http://www.mindcoin.xyz/,https://github.com/MindCoinTeam/MindCoin,,15867695,1139,1527573549,,45184,-0.16,,-16.41,0.00284756,27.7976,1272,15867695,mindcoin
SHIELD,XSH,https://shieldcurrency.com/,https://git.shieldx.sh/SHIELD-team/Core-Projects/SHIELD,,481730692,2144,1527573566,660000000,15452620,-0.51,-6.04,-16.44,0.0320773,39357,378,481730692,shield-xsh
Megacoin,MEC,https://www.megacoin.eu/,https://github.com/LIMXTEC/Megacoin,,37147912,37,1527573542,42000000,959887,-0.24,-0.18,-16.49,0.0258396,5935.61,859,37147912,megacoin
Cubits,QBT,http://qbt.scificrypto.info/,https://github.com/scificrypto/CubitsV3,,,1435,1527573553,300000000,,-0.18,-2.13,-16.53,0.00227805,177.287,1542,73335366,cubits
Ormeus Coin,ORME,https://ormeuscoin.com/,https://github.com/ConsenSys/smart-contract-best-practices,,17029321,1998,1527573564,,14448068,1.91,-1.73,-16.57,0.848423,1279000,392,200000000,ormeus-coin
Pylon Network,PYLNT,https://pylon-network.org/,https://github.com/klenergy,,354819,2330,1527573571,,1878527,-2.25,-8.86,-16.59,5.29432,37218.7,780,633858,pylon-network
EverGreenCoin,EGC,http://evergreencoin.org/,https://github.com/EverGreenCoinDev/EverGreenCoin/,,13321301,1148,1527573549,,2114743,-0.16,-5.37,-16.63,0.158749,3123.04,761,13321301,evergreencoin
Swisscoin,SIC,https://swisscoin.eu/,https://github.com/SwisscoinTM,,,2050,1527573567,,,-0.16,-2.13,-16.65,0.000427133,20329.8,1467,10200000000,swisscoin
Guncoin,GUN,http://www.guncoin.info/,https://github.com/guncoin/guncoin,,214512328,312,1527573544,500000000,534481,-0.16,-4.85,-16.7,0.00249161,723.184,909,214512328,guncoin
BnrtxCoin,BNX,http://www.bnrtx.com/,https://github.com/bnrtx/bnrtxcoin/,,32662258,1773,1527573561,,44179,-0.16,-3.98,-16.72,0.00135259,23.615,1273,32662258,bnrtxcoin
PIECoin,PIE,http://www.piecoin.info/,https://github.com/alangmotor/PIE,,11052595,1563,1527573556,,26752,-0.16,,-16.77,0.00242042,2.96744,1299,11052595,piecoin
THEKEY,TKY,https://www.thekey.vip,https://github.com/thekeygithub,,4604993287,2507,1527573276,,61005109,-1.89,-7.67,-16.8,0.0132476,980510,174,9795844687,thekey
Tigercoin,TGC,http://tigercoin.wordpress.com,https://github.com/tigercoin/tigercoin,,43536800,79,1527573542,,244847,-0.16,-1.5,-16.8,0.00562392,260.201,1138,43536800,tigercoin
Aeon,AEON,http://www.aeon.cash/,https://github.com/aeonix/aeon,,15831459,1026,1527573548,,23619271,-0.29,-2.12,-16.83,1.49192,36212.3,303,15831459,aeon
Octoin Coin,OCC,https://occwallet.com,https://github.com/OctoinCoin/octoin,,381139,2583,1527573578,,380854,-1.17,-4.67,-16.83,0.999253,852420,933,763269,octoin-coin
SpeedCash,SCS,http://www.scash.ml/,https://github.com/scashml/,,481284,1651,1527573558,,319292,4.52,-0.1,-16.84,0.663417,4147.58,940,494084,speedcash
Linda,LINDA,http://lindacoin.com/,https://github.com/Lindacoin/Linda/,,9029006975,1814,1527573559,30000000000,10272753,-0.95,-3.89,-16.85,0.00113775,61271.2,472,9029006975,linda
